"work_id","title","domain","field","subfield","topic"
"https://openalex.org/W4412932740","Emerging issues and research opportunities in vadose zone processes","Physical Sciences","Environmental Science","Management, Monitoring, Policy and Law","Landslides and related hazards"
"https://openalex.org/W4413048541","Cognitive impairment and p‐tau217 are high in a vascular patient cohort","Health Sciences","Medicine","Psychiatry and Mental health","Dementia and Cognitive Impairment Research"
"https://openalex.org/W4413115725","Exploring the maize transcriptional regulatory landscape through large-scale profiling of transcription factor binding sites","Life Sciences","Biochemistry, Genetics and Molecular Biology","Genetics","Genetic Mapping and Diversity in Plants and Animals"
"https://openalex.org/W4413375935","Impact of a Weight Loss Intervention on 1-Year Weight Change in Women With Stage II/III Breast Cancer","Health Sciences","Medicine","Oncology","Cancer Risks and Factors"
"https://openalex.org/W4413751919","From Organism Traits to Ecosystem Processes: Why Size Is So Important","Physical Sciences","Environmental Science","Ecology","Aquatic Invertebrate Ecology and Behavior"
"https://openalex.org/W4414292877","A little red dot at z = 7.3 within a large galaxy overdensity","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4414384781","A precise metallicity and carbon-to-oxygen ratio for a warm giant exoplanet from its panchromatic JWST emission spectrum","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Stellar, planetary, and galactic studies"
"https://openalex.org/W4414532008","MITE: the Minimum Information about a Tailoring Enzyme database for capturing specialized metabolite biosynthesis","Health Sciences","Medicine","Pharmacology","Microbial Natural Products and Biosynthesis"
"https://openalex.org/W4415531768","Abaqus implementation of coupled thermo-mechanical dual-horizon bond-based peridynamics for thermally induced fractures in thermal barrier coatings","Physical Sciences","Engineering","Mechanics of Materials","Numerical methods in engineering"
"https://openalex.org/W4415651676","Parameter Estimation in Land Surface Models: Challenges and Opportunities With Data Assimilation and Machine Learning","Physical Sciences","Environmental Science","Global and Planetary Change","Plant Water Relations and Carbon Dynamics"
"https://openalex.org/W4416110802","The Open-source <tt>Photochem</tt> Code: A General Chemical and Climate Model for Interpreting (Exo)Planet Observations","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Astro and Planetary Science"
"https://openalex.org/W4416877409","Constraints on the <i>z</i>   ∼  6−13 intergalactic medium from JWST spectroscopy of Lyman-alpha damping wings in galaxies","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4417091182","The past and future of known biodiversity: Rates, patterns, and projections of new species over time","Social Sciences","Psychology","Social Psychology","Animal and Plant Science Education"
"https://openalex.org/W4417436812","Interpretation Issues With the Patient Health Questionnaire Instructions","Health Sciences","Medicine","Family Practice","Clinical Reasoning and Diagnostic Skills"
"https://openalex.org/W7117777702","Sleep and psychiatric disorders: Bidirectional interactions and shared neurobiological mechanisms","Social Sciences","Psychology","Experimental and Cognitive Psychology","Sleep and related disorders"
"https://openalex.org/W4406882089","Sleep Irregularity and Circadian Rhythmicity: Implications for Health and Well-Being","Social Sciences","Psychology","Experimental and Cognitive Psychology","Sleep and related disorders"
"https://openalex.org/W4406975190","Shock-cooling Constraints via Early-time Observations of the Type IIb SN 2022hnt","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Gamma-ray bursts and supernovae"
"https://openalex.org/W4407209664","Challenges and opportunities to leverage virtual fence data for rangeland management","Physical Sciences","Environmental Science","Ecology","Rangeland and Wildlife Management"
"https://openalex.org/W4407209682","Using virtual fence to manage livestock in arid and semi-arid rangelands","Physical Sciences","Environmental Science","Management, Monitoring, Policy and Law","Rangeland Management and Livestock Ecology"
"https://openalex.org/W4407356913","Insights into temporal changes in debris flow susceptibility following fire in the Southwest USA from monitoring and repeat estimates of soil hydraulic and physical properties","Physical Sciences","Environmental Science","Global and Planetary Change","Fire effects on ecosystems"
"https://openalex.org/W4407820229","Advancements in global water and sanitation access (2000–2020)","Health Sciences","Nursing","Nutrition and Dietetics","Child Nutrition and Water Access"
"https://openalex.org/W4408326580","Neurophysiological correlates of subjective cognitive decline in perimenopausal and postmenopausal midlife women at risk for Alzheimer's disease","Health Sciences","Medicine","Psychiatry and Mental health","Dementia and Cognitive Impairment Research"
"https://openalex.org/W4408743573","Controlling the Crystallization Kinetics of Low Loss Phase Change Material Sb<sub>2</sub>S<sub>3</sub>","Physical Sciences","Materials Science","Materials Chemistry","Phase-change materials and chalcogenides"
"https://openalex.org/W4409493889","Changes in the western flank of the North Atlantic subtropical high since 1140 CE: Extremes, drivers, and hydroclimatic patterns","Physical Sciences","Earth and Planetary Sciences","Atmospheric Science","Tree-ring climate responses"
"https://openalex.org/W4410397662","Scalable fabrication of single- and multi-layer planar lenses on fiber imaging probes","Physical Sciences","Engineering","Biomedical Engineering","Advanced optical system design"
"https://openalex.org/W4410553166","ACR Appropriateness Criteria® Dementia: 2024 Update","Health Sciences","Medicine","Psychiatry and Mental health","Dementia and Cognitive Impairment Research"
"https://openalex.org/W4410553221","ACR Appropriateness Criteria® Brain Tumors","Health Sciences","Medicine","Neurology","Neuroblastoma Research and Treatments"
"https://openalex.org/W4410773041","Testing strong gravitational lensing effects of supermassive black holes with string-inspired metric: Observational signatures and EHT constraints","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Astrophysical Phenomena and Observations"
"https://openalex.org/W4411300228","Time-to-Treatment Initiation and Its Effect on All-Cause Mortality: Insights From the Surveillance, Epidemiology, and End Results Database","Health Sciences","Medicine","Oncology","Global Cancer Incidence and Screening"
"https://openalex.org/W4411434539","Using the pollution load index to evaluate rooftop harvested rainwater metal(loid) contamination in environmental justice communities","Physical Sciences","Environmental Science","Environmental Engineering","Urban Stormwater Management Solutions"
"https://openalex.org/W4411613569","Investigating factors driving phytotoxicity dynamics during composting: Environmental factors, microbial community and metabolites","Life Sciences","Agricultural and Biological Sciences","Soil Science","Composting and Vermicomposting Techniques"
"https://openalex.org/W4411614608","Dissecting the Massive Pristine, Neutral Gas Reservoir of a Remarkably Bright Galaxy at <i>z</i> = 14.179","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4411852264","Short-wave infrared (SWIR) polarization imaging using division-of-focal-plane imaging polarimeter","Physical Sciences","Engineering","Biomedical Engineering","Optical Polarization and Ellipsometry"
"https://openalex.org/W4411893975","Microplastics in Soil: Uncovering Their Hidden Chemical Implications","Physical Sciences","Environmental Science","Pollution","Microplastics and Plastic Pollution"
"https://openalex.org/W4411977605","Sulfide minerals bear witness to impacts across the solar system","Physical Sciences","Computer Science","Artificial Intelligence","Geochemistry and Geologic Mapping"
"https://openalex.org/W4412002144","JADES – the small blue bump in GN-z11: insights into the nuclear region of a galaxy at <i>z</i> = 10.6","Physical Sciences","Physics and Astronomy","Instrumentation","Astronomy and Astrophysical Research"
"https://openalex.org/W4412081343","Myocardial pyruvate dehydrogenase kinase 4 drives sex-specific cardiac responses to endotoxemia","Life Sciences","Biochemistry, Genetics and Molecular Biology","Biochemistry","Eicosanoids and Hypertension Pharmacology"
"https://openalex.org/W4412493609","Medium-band Astrophysics with the Grism of NIRCam In Frontier Fields (MAGNIF): Spectroscopic Census of H<i>α</i> Luminosity Functions and Cosmic Star Formation at <i>z</i> ∼ 4.5 and 6.3","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4412570933","Cambrian origin of the arachnid brain","Physical Sciences","Earth and Planetary Sciences","Paleontology","Evolution and Paleontology Studies"
"https://openalex.org/W4412688137","A fair machine learning model to predict flares of systemic lupus erythematosus","Health Sciences","Medicine","Rheumatology","Systemic Lupus Erythematosus Research"
"https://openalex.org/W4412900429","The effects of urbanization on species interactions","Life Sciences","Agricultural and Biological Sciences","Ecology, Evolution, Behavior and Systematics","Plant and animal studies"
"https://openalex.org/W4412940485","Counteracting the Harms of Microplastics on Humans: An Overview from the Perspective of Exposure","Physical Sciences","Environmental Science","Pollution","Microplastics and Plastic Pollution"
"https://openalex.org/W4412993668","Identifying Dwarfs of MC Analog GalaxiEs (ID-MAGE): The Search for Satellites around Low-mass Hosts","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Galaxies: Formation, Evolution, Phenomena"
"https://openalex.org/W4413491796","Plant traits and associated ecological data from global change experiments and climate gradients in Norway","Physical Sciences","Environmental Science","Ecology","Remote Sensing in Agriculture"
